Archivo,OLD_Flow Duration,NEW_Flow Duration,OLD_Total Fwd Packets,NEW_Total Fwd Packets,OLD_Total Backward Packets,NEW_Total Backward Packets,OLD_Total Length of Fwd Packets,NEW_Total Length of Fwd Packets,OLD_Total Length of Bwd Packets,NEW_Total Length of Bwd Packets,OLD_Fwd Packet Length Max,NEW_Fwd Packet Length Max,OLD_Fwd Packet Length Min,NEW_Fwd Packet Length Min,OLD_Fwd Packet Length Mean,NEW_Fwd Packet Length Mean,OLD_Fwd Packet Length Std,NEW_Fwd Packet Length Std,OLD_Bwd Packet Length Max,NEW_Bwd Packet Length Max,OLD_Bwd Packet Length Min,NEW_Bwd Packet Length Min,OLD_Bwd Packet Length Mean,NEW_Bwd Packet Length Mean,OLD_Bwd Packet Length Std,NEW_Bwd Packet Length Std,OLD_Flow Bytes/s,NEW_Flow Bytes/s,OLD_Flow Packets/s,NEW_Flow Packets/s,OLD_Flow IAT Mean,NEW_Flow IAT Mean,OLD_Flow IAT Std,NEW_Flow IAT Std,OLD_Flow IAT Max,NEW_Flow IAT Max,OLD_Flow IAT Min,NEW_Flow IAT Min,OLD_Fwd IAT Total,NEW_Fwd IAT Total,OLD_Fwd IAT Mean,NEW_Fwd IAT Mean,OLD_Fwd IAT Std,NEW_Fwd IAT Std,OLD_Fwd IAT Max,NEW_Fwd IAT Max,OLD_Fwd IAT Min,NEW_Fwd IAT Min,OLD_Bwd IAT Total,NEW_Bwd IAT Total,OLD_Bwd IAT Mean,NEW_Bwd IAT Mean,OLD_Bwd IAT Std,NEW_Bwd IAT Std,OLD_Bwd IAT Max,NEW_Bwd IAT Max,OLD_Bwd IAT Min,NEW_Bwd IAT Min,OLD_Fwd Header Length,NEW_Fwd Header Length,OLD_Bwd Header Length,NEW_Bwd Header Length,OLD_Fwd Packets/s,NEW_Fwd Packets/s,OLD_Bwd Packets/s,NEW_Bwd Packets/s,OLD_Min Packet Length,NEW_Min Packet Length,OLD_Max Packet Length,NEW_Max Packet Length,OLD_Packet Length Mean,NEW_Packet Length Mean,OLD_Packet Length Std,NEW_Packet Length Std,OLD_Packet Length Variance,NEW_Packet Length Variance,OLD_FIN Flag Count,NEW_FIN Flag Count,OLD_SYN Flag Count,NEW_SYN Flag Count,OLD_RST Flag Count,NEW_RST Flag Count,OLD_PSH Flag Count,NEW_PSH Flag Count,OLD_ACK Flag Count,NEW_ACK Flag Count,OLD_Down/Up Ratio,NEW_Down/Up Ratio,OLD_Average Packet Size,NEW_Average Packet Size,OLD_Avg Fwd Segment Size,NEW_Avg Fwd Segment Size,OLD_Avg Bwd Segment Size,NEW_Avg Bwd Segment Size,OLD_Init_Win_bytes_forward,NEW_Init_Win_bytes_forward,OLD_Init_Win_bytes_backward,NEW_Init_Win_bytes_backward,OLD_act_data_pkt_fwd,NEW_act_data_pkt_fwd,OLD_Label,NEW_Label
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,55,155,1,1,1,2,2,2,6,14,2,2,2,2,2.0,2.0,0.0,0.0,6,16,6,4,6.0,5.9087958335876465,0.0,0.0,145454.5455,103225.80645161291,36363.63636,19354.83870967742,55.0,77.5,0.0,0.0,55,78,55,55,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,24,64,20,20,18181.81818,6451.612903225807,18181.81818,12903.225806451614,2,2,6,16,3.333333333,5.333333333333333,2.309401077,2.309401077,5.333333333,5.333333333,0,0,0,0,0,0,1,1,0,0,1,1,5.0,5.0,2.0,2.0,6.0,5.9087958335876465,1024,66,0,0,0,0,PortScan,PortScan
Tuesday-WorkingHours.pcap_ISCX.csv,9136411,9136238,9,9,15,16,104,104,188,196,23,23,0,0,11.55555556,11.555555555555555,9.221050796,9.221050796,34,44,0,0,12.53333333,12.121466636657715,14.54975045,14.094061851501465,31.96003332,32.83627243510951,2.626852054,2.7363560362591253,397235.2609,380676.5833333333,1030734.685,1030734.685,3140333,3140333,3,3,6126984,6126945,765873.0,765868.12,1415612.54,1415603.53,3184855,3184855,233,233,9136296,9136238,652592.5714,609082.53,1272196.045,1187375.44,3140333,3140333,3,3,296,336,488,488,0.98506952,0.9850881730532851,1.641782534,1.7512678632058403,0,0,34,44,11.68,12.0,12.56887691,12.56887691,157.9766667,157.9766667,0,0,0,0,0,0,1,1,0,0,1,1,12.16666667,12.16666667,11.55555556,11.555555555555555,12.53333333,12.121466636657715,29200,31932,227,227,6,6,FTP-Patator,FTP-Patator
Wednesday-workingHours.pcap_ISCX.csv,85205247,85205172,8,8,6,6,314,314,11595,11603,314,314,0,0,39.25,39.25,111.0157646,111.0157646,4344,4354,0,0,1932.5,1931.06982421875,1977.812908,1976.570068359375,139.7683877,139.8624017800234,0.16430913,0.1643092745590608,6554249.769,6554244.0,23600000.0,23600000.0,85100000,85100000,1,1,85100000,85205172,12200000.0,12172167.43,32100000.0,32026768.4,85100000,85100000,1,1,145607,145787,29121.4,29157.4,57863.19712,57934.73,132149,132149,55,55,264,304,200,200,0.093890931,0.09389101403374903,0.070418199,0.07041826052531176,0,0,4344,4354,793.9333333,851.2142857142857,1526.192764,1526.192764,2329264.352,2329264.352,0,0,0,0,0,0,0,0,1,1,0,0,850.6428571,850.6428571,39.25,39.25,1932.5,1931.06982421875,274,8299,235,235,1,1,DoS Hulk,DoS Hulk
Wednesday-workingHours.pcap_ISCX.csv,9460577,9460506,6,6,5,5,348,348,4154,4162,348,348,0,0,58.0,58.0,142.0704051,142.0704051,3525,3535,0,0,830.8,829.846435546875,1530.532816,1529.4404296875,475.8694951,476.71868713999015,1.162719779,1.1627285052194882,946057.7,946050.6,1992909.945,1992909.945,4984907,4984907,4,4,4475670,4475649,895134.0,895129.8,1998878.847,1998869.47,4470836,4470836,4,4,9460551,9460506,2365137.75,2365126.5,2731924.103,2731911.11,4991953,4991953,868,868,212,252,168,168,0.634210789,0.634215548301539,0.528508991,0.5285129569179492,0,0,3525,3535,375.1666667,410.0,1011.451238,1011.451238,1023033.606,1023033.606,0,0,0,0,0,0,1,1,0,0,0,0,409.2727273,409.2727273,58.0,58.0,830.8,829.846435546875,29200,40693,235,235,1,1,DoS GoldenEye,DoS GoldenEye
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,69483113,69483078,20,20,20,22,3734,3734,120,128,705,705,6,6,186.7,186.7,226.9546906,226.9546906,6,16,6,4,6.0,5.886880397796631,0.0,0.0,55.46671462,55.581878511484476,0.575679446,0.6044637228074438,1781618.282,1694709.219512195,8982985.218,8982985.218,55000000,55000000,33,33,69500000,69483078,3656979.632,3657004.11,12800000.0,12800085.66,55000000,55000000,545,545,69500000,69483078,3656980.316,3308718.0,12800000.0,11581027.72,55000000,55000000,574,574,400,440,400,400,0.287839723,0.28783986800354466,0.287839723,0.31662385480389915,6,6,705,705,94.87804878,91.95238095238095,180.8824473,180.8824473,32718.45976,32718.45976,0,0,1,1,0,0,0,0,1,1,1,1,97.25,97.25,186.7,186.7,6.0,5.886880397796631,255,66,1452,1452,19,19,Infiltration,Infiltration
Tuesday-WorkingHours.pcap_ISCX.csv,9233672,9233500,9,9,15,16,106,106,188,196,22,22,0,0,11.77777778,11.777777777777779,9.404490653,9.404490653,34,44,0,0,12.53333333,12.121482849121094,14.54975045,14.094022750854492,31.83998739,32.70699084854064,2.599182644,2.7075323550116424,401464.0,384729.1666666667,1044284.759,1044284.759,3257831,3257831,3,3,6192126,6192073,774015.75,774009.12,1435655.007,1435642.72,3299585,3299585,4,4,9233579,9233500,659541.3571,615566.67,1289271.67,1203309.93,3257831,3257831,3,3,296,336,488,488,0.974693491,0.9747116478041913,1.624489152,1.7328207072074513,0,0,34,44,11.76,12.08,12.61374911,12.61374911,159.1066667,159.1066667,0,0,0,0,0,0,1,1,0,0,1,1,12.25,12.25,11.77777778,11.777777777777779,12.53333333,12.121482849121094,29200,31932,227,227,6,6,FTP-Patator,FTP-Patator
Wednesday-workingHours.pcap_ISCX.csv,102729810,102729688,14,14,3,3,2541,2541,6,14,231,231,0,0,181.5,181.5,98.36333745,98.36333745,6,16,0,0,2.0,4.3706865310668945,3.464101615,6.692645072937012,24.79319294,24.871096659030055,0.165482638,0.16548283491331153,6420613.125,6420605.5,13200000.0,13200000.0,51400000,51400000,4,4,103000000,102729688,7902287.692,7902283.69,14400000.0,14399992.71,51400000,51400000,4,4,103000000,102729688,51400000.0,51364844.0,28000000.0,27980848.87,71100000,71100000,31600000,31600000,456,496,100,100,0.13627982,0.13627998169331537,0.029202819,0.029202853219996154,0,0,231,231,141.5,150.2941176470588,115.4547276,115.4547276,13329.79412,13329.79412,0,0,0,0,0,0,1,1,0,0,0,0,149.8235294,149.8235294,181.5,181.5,2.0,4.3706865310668945,29200,31841,0,0,11,11,DoS slowloris,DoS slowloris
Wednesday-workingHours.pcap_ISCX.csv,98130715,98130660,6,6,7,7,386,386,11595,11603,368,368,0,0,64.33333333,64.33333333333333,148.7947132,148.7947132,5792,5802,0,0,1656.428571,1655.07177734375,2120.732252,2119.490234375,122.0922522,122.17384454562927,0.132476361,0.13247643498983905,8177559.583,8177555.0,28300000.0,28300000.0,98100000,98100000,0,0,98100000,98130660,19600000.0,19626132.0,43900000.0,43958530.35,98100000,98100000,0,0,98100000,98130660,16400000.0,16355110.0,40100000.0,39990238.48,98100000,98100000,46,46,164,204,232,232,0.061142936,0.06114296999531033,0.071333425,0.07133346499452872,0,0,5792,5802,856.2142857,922.2307692307693,1665.566394,1665.566394,2774111.412,2774111.412,1,1,0,0,0,0,0,0,0,0,1,1,922.0769231,922.0769231,64.33333333,64.33333333333333,1656.428571,1655.07177734375,0,8640,235,235,3,3,DoS Hulk,DoS Hulk
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,995761,995718,3,3,5,5,26,26,11607,11615,20,20,0,0,8.666666667,8.666666666666666,10.26320288,10.26320288,7215,7225,0,0,2321.4,2319.52294921875,3327.769794,3326.111083984375,11682.52221,11691.061123731819,8.034056365,8.034403314994808,142251.5714,142245.42857142858,375868.4697,375868.4697,994641,994641,3,3,863,863,431.5,431.5,378.3021279,378.3,699,699,164,164,995713,995718,248928.25,248929.5,497141.9905,497144.49,994641,994641,3,3,72,112,112,112,3.012771137,3.012901243123053,5.021285228,5.021502071871755,0,0,7215,7225,1292.555556,1455.125,2650.585648,2650.585648,7025604.278,7025604.278,0,0,0,0,0,0,1,1,0,0,1,1,1454.125,1454.125,8.666666667,8.666666666666666,2321.4,2319.52294921875,8192,25383,229,229,2,2,DDoS,DDoS
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,319299,319899,3,3,4,4,26,26,11601,11609,20,20,0,0,8.666666667,8.666666666666666,10.26320288,10.26320288,8760,8770,0,0,2900.25,2898.006103515625,4128.319301,4126.33349609375,36414.14474,36370.85455096765,21.92302513,21.881906476731718,53216.5,53316.5,122447.8911,122447.8911,302866,302866,50,50,16197,16233,8098.5,8116.5,10183.04476,10205.68,15299,15299,898,898,319190,319899,106396.6667,106633.0,170334.2766,170712.63,302866,302866,186,186,72,112,92,92,9.395582197,9.377959918599307,12.52744293,12.50394655813241,0,0,8760,8770,1453.375,1662.142857142857,3113.952607,3113.952607,9696700.839,9696700.839,0,0,0,0,0,0,1,1,0,0,1,1,1661.0,1661.0,8.666666667,8.666666666666666,2900.25,2898.006103515625,8192,28060,229,229,2,2,DDoS,DDoS
Wednesday-workingHours.pcap_ISCX.csv,103686740,103686621,15,15,3,3,2541,2541,6,14,231,231,0,0,169.4,169.4,105.7374106,105.7374106,6,16,0,0,2.0,4.3706865310668945,3.464101615,6.692645072937012,24.56437535,24.641559107225607,0.173599826,0.17360002502155028,6099220.0,6099213.0,12900000.0,12900000.0,51300000,51300000,111,111,104000000,103686621,7406187.786,7406187.21,13900000.0,13899998.93,51300000,51300000,554,554,103000000,102689634,51300000.0,51344817.0,28200000.0,28224636.25,71300000,71300000,31400000,31400000,496,536,100,100,0.144666521,0.14466668751795855,0.028933304,0.02893333750359171,0,0,231,231,134.0526316,141.94444444444446,116.8034787,116.8034787,13643.05263,13643.05263,0,0,0,0,0,0,1,1,0,0,0,0,141.5,141.5,169.4,169.4,2.0,4.3706865310668945,29200,31845,0,0,11,11,DoS slowloris,DoS slowloris
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,42,142,1,1,1,2,2,2,6,14,2,2,2,2,2.0,2.0,0.0,0.0,6,16,6,4,6.0,5.9087958335876465,0.0,0.0,190476.1905,112676.05633802817,47619.04762,21126.76056338028,42.0,71.0,0.0,0.0,42,71,42,42,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,24,64,20,20,23809.52381,7042.2535211267605,23809.52381,14084.507042253521,2,2,6,16,3.333333333,5.333333333333333,2.309401077,2.309401077,5.333333333,5.333333333,0,0,0,0,0,0,1,1,0,0,1,1,5.0,5.0,2.0,2.0,6.0,5.9087958335876465,1024,66,0,0,0,0,PortScan,PortScan
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,58,158,1,1,1,2,2,2,6,14,2,2,2,2,2.0,2.0,0.0,0.0,6,16,6,4,6.0,5.9087958335876465,0.0,0.0,137931.0345,101265.82278481014,34482.75862,18987.3417721519,58.0,79.0,0.0,0.0,58,79,58,58,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,24,64,20,20,17241.37931,6329.113924050634,17241.37931,12658.227848101267,2,2,6,16,3.333333333,5.333333333333333,2.309401077,2.309401077,5.333333333,5.333333333,0,0,0,0,0,0,1,1,0,0,1,1,5.0,5.0,2.0,2.0,6.0,5.9087958335876465,1024,66,0,0,0,0,PortScan,PortScan
Wednesday-workingHours.pcap_ISCX.csv,97598396,97598328,7,7,6,6,343,343,11595,11603,343,343,0,0,49.0,49.0,129.6418142,129.6418142,5792,5802,0,0,1932.5,1931.011474609375,2181.008184,2179.662841796875,122.317584,122.39963782986119,0.13319891,0.13319900316325092,8133199.667,8133194.0,28100000.0,28100000.0,97500000,97500000,39,39,97500000,97598328,16200000.0,16266388.0,39800000.0,39963101.38,97500000,97500000,231,231,144479,144625,28895.8,28925.0,58495.68732,58554.8,133195,133195,46,46,232,272,200,200,0.07172249,0.07172254016482742,0.06147642,0.0614764629984235,0,0,5792,5802,852.7142857,918.9230769230769,1667.085593,1667.085593,2779174.374,2779174.374,0,0,0,0,0,0,0,0,1,1,0,0,918.3076923,918.3076923,49.0,49.0,1932.5,1931.011474609375,251,8854,235,235,1,1,DoS Hulk,DoS Hulk
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,1087590,1087547,3,3,5,5,26,26,11607,11615,20,20,0,0,8.666666667,8.666666666666666,10.26320288,10.26320288,7215,7225,0,0,2321.4,2319.523193359375,3327.769794,3326.111083984375,10696.1263,10703.905210533429,7.35571309,7.3560039244280935,155370.0,155363.85714285713,410612.3135,410612.3135,1086551,1086551,4,4,920,920,460.0,460.0,511.9453096,511.95,822,822,98,98,1087540,1087547,271885.0,271886.75,543110.8271,543114.32,1086551,1086551,4,4,72,112,112,112,2.758392409,2.758501471660535,4.597320682,4.597502452767558,0,0,7215,7225,1292.555556,1455.125,2650.585648,2650.585648,7025604.278,7025604.278,0,0,0,0,0,0,1,1,0,0,1,1,1454.125,1454.125,8.666666667,8.666666666666666,2321.4,2319.523193359375,8192,25382,229,229,2,2,DDoS,DDoS
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,94,194,1,1,1,3,0,0,6,14,0,0,0,0,0.0,0.0,0.0,0.0,6,16,6,4,6.0,5.594542503356934,0.0,0.0,63829.78723,72164.94845360825,21276.59574,20618.556701030928,94.0,64.66666666666667,0.0,0.0,94,94,94,64,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40,80,20,20,10638.29787,5154.639175257732,10638.29787,15463.917525773197,0,0,6,16,2.0,3.5,3.464101615,3.464101615,12.0,12.0,0,0,0,0,0,0,1,1,0,0,1,1,3.0,3.0,0.0,0.0,6.0,5.594542503356934,29200,31880,0,0,0,0,PortScan,PortScan
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,2845952,2845948,5,5,0,0,30,30,0,0,6,6,6,6,6.0,6.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,10.54128812,10.541302933152679,1.756881353,1.7568838221921133,711488.0,711487.0,1422304.745,1422304.745,2844945,2844945,1,1,2845952,2845948,711488.0,711487.0,1422304.745,1422302.75,2844945,2844945,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,100,140,0,0,1.756881353,1.7568838221921133,0.0,0.0,6,6,6,16,6.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,7.2,7.2,6.0,6.0,0.0,0.0,256,66,-1,0,4,4,DDoS,DDoS
Wednesday-workingHours.pcap_ISCX.csv,99416844,99416778,7,7,6,6,320,320,11595,11603,320,320,0,0,45.71428571,45.714285714285715,120.9486314,120.9486314,5792,5802,0,0,1932.5,1930.993896484375,2362.781391,2361.416748046875,119.8489061,119.92945496584089,0.13076255,0.13076263646363595,8284737.0,8284731.5,28700000.0,28700000.0,99400000,99400000,1,1,99400000,99416778,16600000.0,16569463.0,40600000.0,40525313.12,99400000,99400000,1,1,55653,55662,11130.6,11132.4,18640.05795,18643.07,43173,43173,43,43,232,272,200,200,0.070410604,0.07041065040349628,0.060351946,0.060351986060139674,0,0,5792,5802,851.0714286,917.1538461538462,1760.308123,1760.308123,3098684.687,3098684.687,0,0,0,0,0,0,0,0,1,1,0,0,916.5384615,916.5384615,45.71428571,45.714285714285715,1932.5,1930.993896484375,274,9337,235,235,1,1,DoS Hulk,DoS Hulk
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,58,158,1,1,1,3,0,0,6,14,0,0,0,0,0.0,0.0,0.0,0.0,6,16,6,4,6.0,5.594542026519775,0.0,0.0,103448.2759,88607.59493670886,34482.75862,25316.455696202534,58.0,52.666666666666664,0.0,0.0,58,58,58,52,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40,80,20,20,17241.37931,6329.113924050634,17241.37931,18987.3417721519,0,0,6,16,2.0,3.5,3.464101615,3.464101615,12.0,12.0,0,0,0,0,0,0,1,1,0,0,1,1,3.0,3.0,0.0,0.0,6.0,5.594542026519775,29200,31880,0,0,0,0,PortScan,PortScan
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,18897509,18897503,8,8,0,0,7366,7366,0,0,1460,1460,6,6,920.75,920.75,634.2340149,634.2340149,0,0,0,0,0.0,0.0,0.0,0.0,389.7868232,389.78694698447725,0.423336219,0.42333635295626093,2699644.143,2699643.285714286,3456029.564,3456029.564,9600510,9600510,291814,291814,18900000,18897503,2699644.143,2699643.29,3456029.564,3456028.47,9600510,9600510,291814,291814,0,0,0.0,0.0,0.0,0.0,0,0,0,0,160,200,0,0,0.423336219,0.42333635295626093,0.0,0.0,6,6,1460,1460,825.1111111,920.75,659.0086199,659.0086199,434292.3611,434292.3611,0,0,1,1,0,0,0,0,1,1,0,0,928.25,928.25,920.75,920.75,0.0,0.0,255,117,-1,0,7,7,Infiltration,Infiltration
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,701013,700967,3,3,4,4,26,26,11601,11609,20,20,0,0,8.666666667,8.666666666666666,10.26320288,10.26320288,8760,8770,0,0,2900.25,2898.00634765625,4128.319301,4126.33349609375,16585.99769,16598.498930762787,9.985549483,9.986204771408639,116835.5,116827.83333333333,282569.5035,282569.5035,693609,693609,90,90,6947,6948,3473.5,3474.0,3833.225861,3833.78,6184,6184,763,763,700882,700967,233627.3333,233655.67,398369.2256,398417.54,693609,693609,367,367,72,112,92,92,4.279521207,4.279802044889417,5.706028276,5.706402726519222,0,0,8760,8770,1453.375,1662.142857142857,3113.952607,3113.952607,9696700.839,9696700.839,0,0,0,0,0,0,1,1,0,0,1,1,1661.0,1661.0,8.666666667,8.666666666666666,2900.25,2898.00634765625,8192,28055,229,229,2,2,DDoS,DDoS
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,47,147,1,1,1,2,2,2,6,14,2,2,2,2,2.0,2.0,0.0,0.0,6,16,6,4,6.0,5.9087958335876465,0.0,0.0,170212.766,108843.53741496599,42553.19149,20408.163265306124,47.0,73.5,0.0,0.0,47,74,47,47,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,24,64,20,20,21276.59574,6802.721088435374,21276.59574,13605.442176870749,2,2,6,16,3.333333333,5.333333333333333,2.309401077,2.309401077,5.333333333,5.333333333,0,0,0,0,0,0,1,1,0,0,1,1,5.0,5.0,2.0,2.0,6.0,5.9087958335876465,1024,66,0,0,0,0,PortScan,PortScan
Wednesday-workingHours.pcap_ISCX.csv,101580428,101580316,10,10,4,4,1645,1645,11595,11603,329,329,0,0,164.5,164.5,173.398225,173.398225,8688,8698,0,0,2898.75,2896.598876953125,4095.56617,4093.560546875,130.3400691,130.41896817883497,0.137821825,0.13782197724212633,7813879.077,7813870.461538462,27700000.0,27700000.0,99900000,99900000,4,4,102000000,101580316,11300000.0,11286701.78,33200000.0,33160929.12,99900000,99900000,4,4,1672024,1665144,557341.3333,555048.0,964809.1756,960839.2,1671407,1671407,194,194,328,368,136,136,0.098444161,0.09844426945866167,0.039377664,0.039377707783464666,0,0,8688,8698,882.6666667,946.2857142857143,2280.142404,2280.142404,5199049.381,5199049.381,0,0,0,0,0,0,0,0,1,1,0,0,945.7142857,945.7142857,164.5,164.5,2898.75,2896.598876953125,251,13681,235,235,5,5,DoS Hulk,DoS Hulk
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,43,143,1,1,1,2,2,2,6,14,2,2,2,2,2.0,2.0,0.0,0.0,6,16,6,4,6.0,5.9087958335876465,0.0,0.0,186046.5116,111888.11188811189,46511.62791,20979.020979020977,43.0,71.5,0.0,0.0,43,72,43,43,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,24,64,20,20,23255.81395,6993.006993006993,23255.81395,13986.013986013986,2,2,6,16,3.333333333,5.333333333333333,2.309401077,2.309401077,5.333333333,5.333333333,0,0,0,0,0,0,1,1,0,0,1,1,5.0,5.0,2.0,2.0,6.0,5.9087958335876465,1024,66,0,0,0,0,PortScan,PortScan
Wednesday-workingHours.pcap_ISCX.csv,99728814,99728765,7,7,7,7,364,364,11595,11603,364,364,0,0,52.0,52.0,137.5790682,137.5790682,4344,4354,0,0,1656.428571,1655.1693115234375,1547.737688,1546.6317138671875,119.9151932,119.99546971227409,0.140380693,0.14038076175915745,7671447.231,7671443.461538462,27700000.0,27700000.0,99700000,99700000,1,1,99700000,99728765,16600000.0,16621460.83,40700000.0,40752617.83,99700000,99700000,1,1,26590,26598,4431.666667,4433.0,6805.718115,6807.77,15125,15125,49,49,232,272,232,232,0.070190346,0.07019038087957873,0.070190346,0.07019038087957873,0,0,4344,4354,797.2666667,854.7857142857143,1314.132656,1314.132656,1726944.638,1726944.638,0,0,0,0,0,0,0,0,1,1,1,1,854.2142857,854.2142857,52.0,52.0,1656.428571,1655.1693115234375,251,7273,235,235,1,1,DoS Hulk,DoS Hulk
Wednesday-workingHours.pcap_ISCX.csv,144798,145698,3,3,7,7,371,371,11595,11603,371,371,0,0,123.6666667,123.66666666666667,214.1969499,214.1969499,4344,4354,0,0,1656.428571,1655.1531982421875,1946.27472,1944.7474365234375,82639.26297,82183.69504042609,69.06172737,68.63512196461173,16088.66667,16188.666666666666,43754.9851,43754.9851,132304,132304,5,5,11988,12071,5994.0,6035.5,8469.725025,8528.37,11983,11983,5,5,144696,145698,24116.0,24283.0,53211.66188,53580.15,132304,132304,14,14,104,144,232,232,20.71851821,20.59053658938352,48.34320916,48.044585375228216,0,0,4344,4354,1087.818182,1197.4,1704.55301,1704.55301,2905500.964,2905500.964,0,0,0,0,0,0,1,1,0,0,2,2,1196.6,1196.6,123.6666667,123.66666666666667,1656.428571,1655.1531982421875,29200,46005,235,235,1,1,DoS Hulk,DoS Hulk
Tuesday-WorkingHours.pcap_ISCX.csv,216,416,2,2,1,1,14,14,0,0,14,14,0,0,7.0,7.0,9.899494937,9.899494937,0,0,0,0,0.0,0.0,0.0,0.0,64814.81481,33653.846153846156,13888.88889,7211.538461538462,108.0,208.0,59.39696962,59.39696962,150,208,66,66,216,416,216.0,416.0,0.0,0.0,216,416,216,216,0,0,0.0,0.0,0.0,0.0,0,0,0,0,64,104,20,20,9259.259259,4807.692307692308,4629.62963,2403.846153846154,0,0,14,24,7.0,4.666666666666667,8.082903769,8.082903769,65.33333333,65.33333333,0,0,1,1,0,0,0,0,1,1,0,0,9.333333333,9.333333333,7.0,7.0,0.0,0.0,229,66,0,0,0,0,FTP-Patator,FTP-Patator
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,4,104,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,19230.76923076923,4.0,104.0,0.0,0.0,4,104,4,4,4,104,4.0,104.0,0.0,0.0,4,104,4,4,0,0,0.0,0.0,0.0,0.0,0,0,0,0,64,104,0,0,500000.0,19230.76923076923,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1439,376,-1,0,0,0,Web Attack � XSS,Web Attack � XSS
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,73532172,73532088,9,9,6,6,62,62,11607,11615,20,20,0,0,6.888888889,6.888888888888889,5.30199124,5.30199124,5840,5850,0,0,1934.5,1932.9771728515625,2538.919278,2537.514892578125,158.6924428,158.80142013647156,0.203992342,0.20399257532303447,5252298.0,5252292.0,18700000.0,18700000.0,70100000,70100000,1,1,72000000,73532088,9003271.625,9191511.0,24700000.0,25216424.78,70100000,70100000,1,1,1506735,1538797,301347.0,307759.4,673279.0638,687605.85,1505745,1505745,2,2,192,232,132,132,0.122395405,0.12239554519382069,0.081596937,0.0815970301292138,0,0,5840,5850,729.6875,778.4666666666667,1754.344767,1754.344767,3077725.563,3077725.563,0,0,0,0,0,0,0,0,1,1,0,0,778.3333333,778.3333333,6.888888889,6.888888888888889,1934.5,1932.9771728515625,256,9340,229,229,7,7,DDoS,DDoS
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,67004163,67003367,203,203,104,104,48985,48985,183696,183704,585,585,0,0,241.3054187,241.30541871921181,253.3691693,253.3691693,1869,1879,0,0,1766.307692,1765.359375,309.640947,308.5482177734375,3472.634976,3472.795628315216,4.581804865,4.581859296712657,218967.8529,218965.25163398692,421904.0947,421904.0947,3818133,3818133,4,4,67000000,67003367,331689.2822,331699.84,482219.0569,482234.4,3818133,3818133,889,889,67000000,67003367,650524.6311,650518.13,503830.8799,503825.84,3818967,3818967,4,4,6504,6504,3336,3336,3.0296625,3.029698492614558,1.552142365,1.5521608040980985,0,0,1869,1879,755.4577922,757.9446254071661,772.7995818,772.7995818,597219.1937,597219.1937,0,0,0,0,0,0,1,1,0,0,0,0,757.9185668,757.9185668,241.3054187,241.30541871921181,1766.307692,1765.359375,29200,39365,1150,1150,101,101,Web Attack � XSS,Web Attack � XSS
