Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,Label,_ORIGIN_FILE_,_ORIGIN_IDX_
103686621,15,3,2541,14,231,0,169.4,105.7374106,16,0,4.3706865310668945,6.692645072937012,24.641559107225607,0.17360002502155028,6099213.0,12900000.0,51300000,111,103686621,7406187.21,13899998.93,51300000,554,102689634,51344817.0,28224636.25,71300000,31400000,536,100,0.14466668751795855,0.02893333750359171,0,231,141.94444444444446,116.8034787,13643.05263,0,0,0,1,0,0,141.5,169.4,4.3706865310668945,31845,0,11,DoS slowloris,Wednesday-workingHours.pcap_ISCX.csv,41313
142,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,112676.05633802817,21126.76056338028,71.0,0.0,71,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,7042.2535211267605,14084.507042253521,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,138687
158,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,101265.82278481014,18987.3417721519,79.0,0.0,79,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6329.113924050634,12658.227848101267,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,124189
97598328,7,6,343,11603,343,0,49.0,129.6418142,5802,0,1931.011474609375,2179.662841796875,122.39963782986119,0.13319900316325092,8133194.0,28100000.0,97500000,39,97598328,16266388.0,39963101.38,97500000,231,144625,28925.0,58554.8,133195,46,272,200,0.07172254016482742,0.0614764629984235,0,5802,918.9230769230769,1667.085593,2779174.374,0,0,0,0,1,0,918.3076923,49.0,1931.011474609375,8854,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,132654
1087547,3,5,26,11615,20,0,8.666666666666666,10.26320288,7225,0,2319.523193359375,3326.111083984375,10703.905210533429,7.3560039244280935,155363.85714285713,410612.3135,1086551,4,920,460.0,511.95,822,98,1087547,271886.75,543114.32,1086551,4,112,112,2.758501471660535,4.597502452767558,0,7225,1455.125,2650.585648,7025604.278,0,0,0,1,0,1,1454.125,8.666666666666666,2319.523193359375,25382,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,53272
194,1,3,0,14,0,0,0.0,0.0,16,4,5.594542503356934,0.0,72164.94845360825,20618.556701030928,64.66666666666667,0.0,94,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,5154.639175257732,15463.917525773197,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542503356934,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,184441
2845948,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,10.541302933152679,1.7568838221921133,711487.0,1422304.745,2844945,1,2845948,711487.0,1422302.75,2844945,1,0,0.0,0.0,0,0,140,0,1.7568838221921133,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.2,6.0,0.0,66,0,4,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,61853
99416778,7,6,320,11603,320,0,45.714285714285715,120.9486314,5802,0,1930.993896484375,2361.416748046875,119.92945496584089,0.13076263646363595,8284731.5,28700000.0,99400000,1,99416778,16569463.0,40525313.12,99400000,1,55662,11132.4,18643.07,43173,43,272,200,0.07041065040349628,0.060351986060139674,0,5802,917.1538461538462,1760.308123,3098684.687,0,0,0,0,1,0,916.5384615,45.714285714285715,1930.993896484375,9337,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,249836
158,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,88607.59493670886,25316.455696202534,52.666666666666664,0.0,58,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,6329.113924050634,18987.3417721519,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,215543
18897503,8,0,7366,0,1460,6,920.75,634.2340149,0,0,0.0,0.0,389.78694698447725,0.42333635295626093,2699643.285714286,3456029.564,9600510,291814,18897503,2699643.29,3456028.47,9600510,291814,0,0.0,0.0,0,0,200,0,0.42333635295626093,0.0,6,1460,920.75,659.0086199,434292.3611,0,1,0,0,1,0,928.25,920.75,0.0,117,0,7,Infiltration,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,88333
700967,3,4,26,11609,20,0,8.666666666666666,10.26320288,8770,0,2898.00634765625,4126.33349609375,16598.498930762787,9.986204771408639,116827.83333333333,282569.5035,693609,90,6948,3474.0,3833.78,6184,763,700967,233655.67,398417.54,693609,367,112,92,4.279802044889417,5.706402726519222,0,8770,1662.142857142857,3113.952607,9696700.839,0,0,0,1,0,1,1661.0,8.666666666666666,2898.00634765625,28055,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,143670
147,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,108843.53741496599,20408.163265306124,73.5,0.0,74,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6802.721088435374,13605.442176870749,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,130948
101580316,10,4,1645,11603,329,0,164.5,173.398225,8698,0,2896.598876953125,4093.560546875,130.41896817883497,0.13782197724212633,7813870.461538462,27700000.0,99900000,4,101580316,11286701.78,33160929.12,99900000,4,1665144,555048.0,960839.2,1671407,194,368,136,0.09844426945866167,0.039377707783464666,0,8698,946.2857142857143,2280.142404,5199049.381,0,0,0,0,1,0,945.7142857,164.5,2896.598876953125,13681,235,5,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,84916
143,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,111888.11188811189,20979.020979020977,71.5,0.0,72,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6993.006993006993,13986.013986013986,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,103018
99728765,7,7,364,11603,364,0,52.0,137.5790682,4354,0,1655.1693115234375,1546.6317138671875,119.99546971227409,0.14038076175915745,7671443.461538462,27700000.0,99700000,1,99728765,16621460.83,40752617.83,99700000,1,26598,4433.0,6807.77,15125,49,272,232,0.07019038087957873,0.07019038087957873,0,4354,854.7857142857143,1314.132656,1726944.638,0,0,0,0,1,1,854.2142857,52.0,1655.1693115234375,7273,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,256841
145698,3,7,371,11603,371,0,123.66666666666667,214.1969499,4354,0,1655.1531982421875,1944.7474365234375,82183.69504042609,68.63512196461173,16188.666666666666,43754.9851,132304,5,12071,6035.5,8528.37,11983,5,145698,24283.0,53580.15,132304,14,144,232,20.59053658938352,48.044585375228216,0,4354,1197.4,1704.55301,2905500.964,0,0,0,1,0,2,1196.6,123.66666666666667,1655.1531982421875,46005,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,85354
416,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,33653.846153846156,7211.538461538462,208.0,59.39696962,208,66,416,416.0,0.0,416,216,0,0.0,0.0,0,0,104,20,4807.692307692308,2403.846153846154,0,24,4.666666666666667,8.082903769,65.33333333,0,1,0,0,1,0,9.333333333,7.0,0.0,66,0,0,FTP-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,49923
104,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19230.76923076923,104.0,0.0,104,4,104,104.0,0.0,104,4,0,0.0,0.0,0,0,104,0,19230.76923076923,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,376,0,0,Web Attack � XSS,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,79897
73532088,9,6,62,11615,20,0,6.888888888888889,5.30199124,5850,0,1932.9771728515625,2537.514892578125,158.80142013647156,0.20399257532303447,5252292.0,18700000.0,70100000,1,73532088,9191511.0,25216424.78,70100000,1,1538797,307759.4,687605.85,1505745,2,232,132,0.12239554519382069,0.0815970301292138,0,5850,778.4666666666667,1754.344767,3077725.563,0,0,0,0,1,0,778.3333333,6.888888888888889,1932.9771728515625,9340,229,7,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,47552
67003367,203,104,48985,183704,585,0,241.30541871921181,253.3691693,1879,0,1765.359375,308.5482177734375,3472.795628315216,4.581859296712657,218965.25163398692,421904.0947,3818133,4,67003367,331699.84,482234.4,3818133,889,67003367,650518.13,503825.84,3818967,4,6504,3336,3.029698492614558,1.5521608040980985,0,1879,757.9446254071661,772.7995818,597219.1937,0,0,0,1,0,0,757.9185668,241.30541871921181,1765.359375,39365,1150,101,Web Attack � XSS,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,77603
106,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18867.924528301886,106.0,0.0,106,6,106,106.0,0.0,106,6,0,0.0,0.0,0,0,104,0,18867.924528301886,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,77969
697115,3,4,26,11615,20,0,8.666666666666666,10.26320288,11605,0,2899.265380859375,5793.25146484375,16698.823006247174,10.041384850419227,116185.83333333333,284115.9515,696144,5,964,482.0,371.94,745,219,697115,232371.67,401613.85,696144,5,112,92,4.303450650179669,5.737934200239558,0,11605,1663.0,4097.537534,16800000.0,0,0,0,1,0,1,1661.857143,8.666666666666666,2899.265380859375,31834,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,44095
24822167,590,436,7442,1636684,5792,0,12.613559322033899,238.7086577,13042,0,3751.2529296875,2361.6591796875,66236.19928107002,41.33402212627125,24216.748292682925,149983.8918,995832,0,24822167,42142.9,198285.0,996919,0,24219199,55676.32,227463.86,995832,2,18892,13952,23.769077051169624,17.564945075101623,0,13042,1602.4619883040937,2416.475297,5839352.859,0,0,0,0,1,0,1608.106238,12.613559322033899,3751.2529296875,14667,349,25,Heartbleed,Wednesday-workingHours.pcap_ISCX.csv,597825
153329,4,3,207,142,195,0,51.75,95.54187564,138,0,44.50320816040039,71.94880676269531,2276.1512825362456,45.653464119638166,25554.833333333332,61304.87133,150591,53,153329,51109.67,87877.4,151984,53,151768,75884.0,106488.46,150591,583,132,72,26.08769378265038,19.565770336987786,0,195,49.857142857142854,75.57576615,5711.696429,0,0,0,1,0,0,48.71428571,51.75,44.50320816040039,8231,237,3,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv,89399
133,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,105263.15789473684,30075.18796992481,44.333333333333336,0.0,45,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,7518.796992481202,22556.390977443607,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,173234
9329307,7,5,50,11609,20,0,7.142857142857143,6.094494002,4390,0,2318.548583984375,2206.051025390625,1249.7176907137905,1.2862691730479017,848118.8181818182,1846203.8,6023822,3,9329307,1554884.5,2810456.18,6023822,3,1470917,367729.25,724025.83,1257642,181,192,112,0.7503236842779426,0.5359454887699591,0,4390,971.5833333333334,1730.942296,2996161.231,0,0,0,0,1,0,971.4166667,7.142857142857143,2318.548583984375,9393,229,5,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,91108
149,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,107382.55033557047,20134.228187919463,74.5,0.0,75,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6711.4093959731545,13422.818791946309,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,93215
86006982,8,5,373,11603,373,0,46.625,131.8754147,8698,0,2317.121337890625,3772.491455078125,139.24450924228455,0.1511505193845774,7167248.5,24800000.0,85800000,1,86006982,12286711.71,32364996.71,85800000,1,182783,45695.75,81544.51,167159,85,304,168,0.09301570423666303,0.05813481514791439,0,8698,921.2307692307693,2382.24974,5675113.824,0,0,0,0,1,0,920.6153846,46.625,2317.121337890625,13212,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,203428
104,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19230.76923076923,104.0,0.0,104,4,104,104.0,0.0,104,4,0,0.0,0.0,0,0,104,0,19230.76923076923,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,164606
103,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.47572815534,103.0,0.0,103,3,103,103.0,0.0,103,3,0,0.0,0.0,0,0,104,0,19417.47572815534,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,99477
100603811,8,7,346,11603,340,0,43.25,119.9234875,4354,0,1655.1573486328125,1756.4390869140625,118.7728365479117,0.14909971949273373,7185986.5,26800000.0,100000000,1,100603811,14371973.0,38090753.62,100000000,1,196738,32789.67,73404.9,181100,48,292,232,0.07951985039612466,0.06957986909660908,0,4354,796.6,1389.1175,1929647.429,0,0,0,0,1,0,796.0666667,43.25,1655.1573486328125,7458,235,2,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,231896
154,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,90909.09090909091,25974.025974025975,51.333333333333336,0.0,54,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,6493.506493506494,19480.51948051948,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,177972
103,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.47572815534,103.0,0.0,103,3,103,103.0,0.0,103,3,0,0.0,0.0,0,0,104,0,19417.47572815534,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,131107
45427,2,5,20,11609,20,0,10.0,14.14213562,7310,0,2318.3271484375,3031.168212890625,255993.13183789374,154.0933805886367,7571.166666666667,11400.59201,22584,28,22207,22207.0,0.0,22207,21872,45427,11356.75,12916.52,22584,161,92,112,44.02668016818192,110.0667004204548,0,7310,1661.2857142857142,2586.406936,6689500.839,0,0,0,1,0,2,1660.142857,10.0,2318.3271484375,25617,229,1,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,124362
111,1,2,2,14,2,2,2.0,0.0,16,4,5.908795356750488,0.0,144144.14414414414,27027.027027027027,55.5,0.0,56,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,9009.009009009009,18018.018018018018,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.908795356750488,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,100906
9109765,9,16,103,196,23,0,11.444444444444445,9.098229376,44,0,12.12146282196045,14.094073295593262,32.82192240963406,2.744307893782112,379573.5416666667,1030160.242,3202554,3,6042086,755260.75,1401877.47,3244163,3,9109765,607317.67,1187021.23,3202554,3,336,488,0.9879508417615603,1.7563570520205516,0,44,11.96,12.53953747,157.24,0,0,0,1,0,1,12.125,11.444444444444445,12.12146282196045,31932,227,6,FTP-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,39612
68149745,203,114,48783,183614,585,0,240.31034482758622,252.4075112,1880,0,1609.6942138671875,480.00152587890625,3410.093464032771,4.6515214400288665,215663.75,447550.6226,4804702,45,68049819,336880.29,521424.11,4804702,694,68149745,603095.09,576388.84,4805402,45,6504,3656,2.978734549923848,1.672786890105018,0,1880,733.1135646687698,746.4613344,557204.5237,0,0,0,1,0,0,733.0883281,240.31034482758622,1609.6942138671875,39628,1149,101,Web Attack � XSS,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,76917
140,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,114285.71428571429,21428.57142857143,70.0,0.0,70,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,7142.857142857143,14285.714285714286,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,109055
91630602,9,4,62,11609,20,0,6.888888888888889,5.30199124,8770,0,2898.1025390625,4126.30078125,127.37011157036817,0.14187399969281006,7635883.5,25900000.0,89800000,1,91630602,11453825.25,31849671.97,89800000,1,199479,66493.0,98031.89,178869,382,232,92,0.09822046132579158,0.04365353836701848,0,8770,897.7692307692307,2402.71381,5773033.654,0,0,0,0,1,0,897.6153846,6.888888888888889,2898.1025390625,13550,229,7,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,133078
700728,3,4,26,11615,20,0,8.666666666666666,10.26320288,11605,0,2899.265380859375,5793.25146484375,16612.722768320946,9.989610804763046,116788.0,285744.7481,700071,1,659,329.5,464.57,658,1,700728,233576.0,403996.65,700071,4,112,92,4.281261773469877,5.708349031293169,0,11605,1663.0,4097.537534,16800000.0,0,0,0,1,0,1,1661.857143,8.666666666666666,2899.265380859375,31834,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,66618
149,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,107382.55033557047,20134.228187919463,74.5,0.0,75,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6711.4093959731545,13422.818791946309,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,102936
159,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,100628.93081761007,18867.924528301886,79.5,0.0,80,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6289.30817610063,12578.61635220126,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,105860
8536326,9,16,113,196,24,0,12.555555555555555,10.3091114,44,0,12.121258735656738,14.094322204589844,36.19824266317851,2.9286604096422746,355680.25,963664.0463,3464887,1,5028743,628592.88,1124492.93,2481480,49,8536326,569088.4,1110192.26,3464887,1,336,488,1.0543177474712189,1.8743426621710557,0,44,12.36,12.85327455,165.2066667,0,0,0,1,0,1,12.54166667,12.555555555555555,12.121258735656738,31935,227,6,FTP-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,62201
108782073,4,3,361,0,351,0,90.25,173.8972398,0,0,0.0,0.0,3.3185615059937312,0.06434883806636044,18130345.5,44400000.0,109000000,60,108782073,36260691.0,62731994.35,109000000,621,108782073,54391036.5,76887329.17,109000000,5240,176,104,0.036770764609348826,0.027578073457011618,0,351,51.57142857142857,123.6416914,15287.26786,0,0,0,1,0,0,51.57142857,90.25,0.0,31031,235,2,DoS Slowhttptest,Wednesday-workingHours.pcap_ISCX.csv,72508
141939,4,3,210,142,198,0,52.5,97.04122835,138,0,44.503108978271484,71.94868469238281,2479.938565158272,49.31696010257927,23656.5,56744.51171,139384,3,141939,47313.0,81365.64,140668,3,140537,70268.5,98580.76,139384,559,132,72,28.181120058616727,21.135840043962546,0,198,50.285714285714285,76.44232186,5843.428571,0,0,0,1,0,0,49.14285714,52.5,44.503108978271484,8232,237,3,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv,105652
11998680,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.5002750302533276,0.4167125050422213,2999670.0,5998677.351,12000000,3,11998680,2999670.0,5998675.35,12000000,3,0,0.0,0.0,0,0,140,0,0.4167125050422213,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.2,6.0,0.0,66,0,4,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,64953
119745912,2801,2070,12264,7879536,4344,0,4.378436272759728,83.10784486,15938,0,3805.644775390625,2456.94970703125,65904.54628630662,40.6777978358042,24588.482956878852,153287.5304,995262,0,119745912,42766.4,201256.41,996257,0,119745912,57876.23,231970.06,995262,2,89644,66208,23.391195183347886,17.28660265245631,0,15938,1620.1601313898584,2471.802162,6109805.929,0,0,0,0,1,0,1621.384805,4.378436272759728,3805.644775390625,15273,235,120,Heartbleed,Wednesday-workingHours.pcap_ISCX.csv,597536
12053706,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.9910888817099073,0.3318481469516512,4017902.0,6958345.262,12100000,3,12053706,4017902.0,6958343.53,12100000,3,0,0.0,0.0,0,0,120,0,0.3318481469516512,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.5,6.0,0.0,66,0,3,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,149467
61812,3,4,26,11609,20,0,8.666666666666666,10.26320288,5850,0,2898.138427734375,3343.941162109375,188232.05849996765,113.24661877952501,10302.0,19892.05803,49843,2,11129,5564.5,7866.53,10999,2,61812,20604.0,26410.66,49843,157,112,92,48.534265191225,64.7123535883,0,5850,1662.142857142857,2681.356423,7189672.268,0,0,0,1,0,1,1661.0,8.666666666666666,2898.138427734375,25514,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,134960
708,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4237.28813559322,354.0,309.7127702,473,35,708,708.0,0.0,708,508,0,0.0,0.0,0,0,104,32,2824.858757062147,1412.4293785310736,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,235,0,Web Attack � Sql Injection,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,90328
197,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,81218.27411167513,15228.426395939086,98.5,0.0,99,97,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,5076.1421319796955,10152.284263959391,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,112812
418,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4784.688995215311,418.0,0.0,418,318,418,418.0,0.0,418,318,0,0.0,0.0,0,0,104,0,4784.688995215311,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,376,0,0,Web Attack � XSS,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,73090
2999640,8,1,935,0,187,0,116.875,96.7816947,0,0,0.0,0.0,311.7040711552053,3.000360043205185,374955.0,488016.7712,1370329,4,2999640,428520.0,501069.65,1370329,4,0,0.0,0.0,0,0,304,40,2.666986705071275,0.3333733381339094,0,187,103.88888888888889,98.55765374,9713.611111,0,0,0,1,0,0,103.8888889,116.875,0.0,30032,28960,5,DoS Slowhttptest,Wednesday-workingHours.pcap_ISCX.csv,73425
405,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4938.271604938272,405.0,0.0,405,305,405,405.0,0.0,405,305,0,0.0,0.0,0,0,104,0,4938.271604938272,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,376,0,0,Web Attack � XSS,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,85641
97844,3,6,26,11615,20,0,8.666666666666666,10.26320288,7310,0,1932.8453369140625,2862.240966796875,118975.1032255427,91.9831568619435,12230.5,33785.99555,95744,15,971,485.5,504.08,835,128,97844,19568.8,43034.63,95744,37,112,132,30.6610522873145,61.322104574629,0,7310,1293.4444444444443,2355.293426,5547407.122,0,0,0,1,0,2,1292.555556,8.666666666666666,1932.8453369140625,23910,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,117134
2725015,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,11.009113711300673,1.8348522852167786,681253.75,1360718.263,2722332,335,2725015,681253.75,1360716.27,2722332,335,0,0.0,0.0,0,0,140,0,1.8348522852167786,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.2,6.0,0.0,66,0,4,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,101296
3268176,2,0,712,0,356,356,356.0,0.0,0,0,0.0,0.0,217.8585241431306,0.611962146469468,3268176.0,0.0,3268177,3268176,3268176,3268176.0,0.0,3268177,3268176,0,0.0,0.0,0,0,104,0,0.611962146469468,0.0,356,356,356.0,0.0,0.0,0,1,0,0,1,0,534.0,356.0,0.0,66,0,1,DoS Slowhttptest,Wednesday-workingHours.pcap_ISCX.csv,70416
12885872,10,6,325,11640,325,0,32.5,102.774024,4402,0,1937.272705078125,2189.1806640625,928.5363070500778,1.2416699467447758,859058.1333333333,1747654.204,4999796,1,10282385,1142487.22,2158830.91,4881379,1,12885872,2577174.4,3528806.91,5001563,15,384,200,0.7760437167154849,0.465626230029291,0,4402,747.8125,1546.012004,2390153.118,0,0,0,1,0,0,747.3125,32.5,1937.272705078125,45686,235,1,DoS GoldenEye,Wednesday-workingHours.pcap_ISCX.csv,609827
104,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19230.76923076923,104.0,0.0,104,4,104,104.0,0.0,104,4,0,0.0,0.0,0,0,104,0,19230.76923076923,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,171258
